slug,nombre,municipio,categoria,productos estrella,direccion,descripcion,horario,telefono,correo,web,Facebook,Instagram,Google Maps,lat,lon,fecha_revision,imagen
panaderia-argibay-vigo-vigo,Panadería Argibay Vigo,Vigo,Pan y pastelería,"Pan, empanadas, bollería","Rúa de Urzaiz 183, posto 155, Lavadores, 36205 Vigo, Pontevedra","Panadería Argibay Vigo es un productor local de Vigo especializado en pan, empanadas, bollería, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,638 73 00 62,,http://www.panaderiargibay.com/,,https://www.instagram.com/panaderiargibay/,https://www.google.com/maps/search/?api=1&query=Panader%C3%ADa%20Argibay%20Vigo%2C%20R%C3%BAa%20de%20Urzaiz%20183%2C%20posto%20155%2C%20Lavadores%2C%2036205%20Vigo%2C%20Pontevedra&query_place_id=ChIJp5Y_lZtjLw0RtcLo7tMg6AA,42.2311306,-8.704277,2026-05-14,
confiteria-ramos-vigo,Confitería Ramos,Vigo,Pan y pastelería,"Pasteles, tartas, dulces tradicionales","Rúa Enrique Lorenzo 2, Teis, 36207 Vigo, Pontevedra","Confitería Ramos es un productor local de Vigo especializado en pasteles, tartas, dulces tradicionales, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 43 75 34,,https://confiteriaramos.com/,,,https://www.google.com/maps/search/?api=1&query=Confiter%C3%ADa%20Ramos%2C%20R%C3%BAa%20Enrique%20Lorenzo%202%2C%20Teis%2C%2036207%20Vigo%2C%20Pontevedra&query_place_id=ChIJAVI5QxRiLw0ROqxTi8O-FDo,42.248578,-8.6982496,2026-05-14,
panaderia-o-forno-do-monte-morana,Panadería O Forno Do Monte,Moraña,Pan y pastelería,"Pan artesano, empanadas, bollería","Rúa N-3 14, 36660 Moraña, Pontevedra","Panadería O Forno Do Monte es un productor local de Moraña especializado en pan artesano, empanadas, bollería, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 55 31 89,,,,,https://www.google.com/maps/search/?api=1&query=Panader%C3%ADa%20O%20Forno%20Do%20Monte%2C%20R%C3%BAa%20N-3%2014%2C%2036660%20Mora%C3%B1a%2C%20Pontevedra&query_place_id=ChIJkwG3WWcMLw0Rgk7MbmOrQh0,42.5885506,-8.5924149,2026-05-14,
panaderia-a-darriba-forcarei,Panadería A Darriba,Forcarei,Pan y pastelería,"Pan artesano, empanadas, repostería","Escaleira de Ourense-Soutelo 7, 36560 Soutelo de Montes, Forcarei, Pontevedra","Panadería A Darriba es un productor local de Forcarei especializado en pan artesano, empanadas, repostería, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 75 62 35,,,,,https://www.google.com/maps/search/?api=1&query=Panader%C3%ADa%20A%20Darriba%2C%20Escaleira%20de%20Ourense-Soutelo%207%2C%2036560%20Soutelo%20de%20Montes%2C%20Forcarei%2C%20Pontevedra&query_place_id=ChIJiWIws9yXLw0RnQJaM9ULHgA,42.5366687,-8.3063829,2026-05-14,
rosquillas-cristaleiro-gondomar,Rosquillas Cristaleiro,Gondomar,Pan y pastelería,"Rosquillas, dulces tradicionales, repostería","Rúa Párroco Carlos Fernández 2, 36380 Gondomar, Pontevedra","Rosquillas Cristaleiro es un productor local de Gondomar especializado en rosquillas, dulces tradicionales, repostería, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 36 90 17,,,,,https://www.google.com/maps/search/?api=1&query=Rosquillas%20Cristaleiro%2C%20R%C3%BAa%20P%C3%A1rroco%20Carlos%20Fern%C3%A1ndez%202%2C%2036380%20Gondomar%2C%20Pontevedra&query_place_id=ChIJp9vhSTuMJQ0RVUgW-HiIZZM,42.1119373,-8.7597219,2026-05-14,
confeitaria-dinguilindin-ponteareas,Confeitaría Dinguilindin,Ponteareas,Pan y pastelería,"Pastelería, tartas, dulces artesanos","Plaza Mayor 42, 36860 Ponteareas, Pontevedra","Confeitaría Dinguilindin es un productor local de Ponteareas especializado en pastelería, tartas, dulces artesanos, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 64 00 98,,,,,https://www.google.com/maps/search/?api=1&query=Confeitar%C3%ADa%20Dinguilindin%2C%20Plaza%20Mayor%2042%2C%2036860%20Ponteareas%2C%20Pontevedra&query_place_id=ChIJCQEyteqBJQ0RmIX5FpmyCKg,42.1752907,-8.5058421,2026-05-14,
panaderia-o-progreso-o-porrino,Panadería O Progreso,O Porriño,Pan y pastelería,"Pan, empanadas, bollería","Rúa Progreso 5, 36400 O Porriño, Pontevedra","Panadería O Progreso es un productor local de O Porriño especializado en pan, empanadas, bollería, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 33 40 79,,,,,https://www.google.com/maps/search/?api=1&query=Panader%C3%ADa%20O%20Progreso%2C%20R%C3%BAa%20Progreso%205%2C%2036400%20O%20Porri%C3%B1o%2C%20Pontevedra&query_place_id=ChIJJRJpp2aGJQ0RQqDx3FJkOxM,42.1629834,-8.6224749,2026-05-14,
cafes-campinas-s-paulo-vigo,Cafés Campinas S. Paulo,Vigo,Café y tostadores,"Café tostado, mezclas, café de especialidad","Rúa do Marqués de Valladares 2, 36201 Vigo, Pontevedra","Cafés Campinas S. Paulo es un productor local de Vigo especializado en café tostado, mezclas, café de especialidad, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 43 45 24,,http://www.cafescampinas.com/,,,https://www.google.com/maps/search/?api=1&query=Caf%C3%A9s%20Campinas%20S.%20Paulo%2C%20R%C3%BAa%20do%20Marqu%C3%A9s%20de%20Valladares%202%2C%2036201%20Vigo%2C%20Pontevedra&query_place_id=ChIJo4DknGpiLw0RTFNENjoAg6s,42.2381111,-8.7243074,2026-05-14,
o-cafecino-nigran,O Cafeciño,Nigrán,Café y tostadores,"Café tostado, café de especialidad, blends","Rúa Romana Baixa 8, 36370 Nigrán, Pontevedra","O Cafeciño es un productor local de Nigrán especializado en café tostado, café de especialidad, blends, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,,,,,,https://www.google.com/maps/search/?api=1&query=O%20Cafeci%C3%B1o%2C%20R%C3%BAa%20Romana%20Baixa%208%2C%2036370%20Nigr%C3%A1n%2C%20Pontevedra&query_place_id=ChIJmVAPS5SMJQ0Rt7WgpEwCofs,42.1177093,-8.8113229,2026-05-14,
cafe-moreno-galicia-pontevedra,Café Moreno Galicia,Pontevedra,Café y tostadores,"Café tostado, café de origen, blends","Rúa Cruz Gallastegui 12 bajo, 36001 Pontevedra","Café Moreno Galicia es un productor local de Pontevedra especializado en café tostado, café de origen, blends, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,604 08 06 63,,https://www.cafemorenogalicia.com/,https://www.facebook.com/Caf%C3%A9-Moreno-Galicia-102688741284181/,https://www.instagram.com/cafemoreno_galicia/,https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20Moreno%20Galicia%2C%20R%C3%BAa%20Cruz%20Gallastegui%2012%20bajo%2C%2036001%20Pontevedra&query_place_id=ChIJh3kN-NpxLw0RfQfSIHyELG8,42.4292822,-8.6403153,2026-05-14,
cervexa-nasa-pontevedra,Cervexa NASA,Pontevedra,Cerveza artesana,"Cerveza artesana, ales, cervezas de temporada","Travesía da Galera 6, 36002 Pontevedra","Cervexa NASA es un productor local de Pontevedra especializado en cerveza artesana, ales, cervezas de temporada, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,,,http://www.cervexanasa.com/,,https://www.instagram.com/cervexanasa/,https://www.google.com/maps/search/?api=1&query=Cervexa%20NASA%2C%20Traves%C3%ADa%20da%20Galera%206%2C%2036002%20Pontevedra&query_place_id=ChIJV7vrCaJxLw0RftFL5wfe1-c,42.4354621,-8.6466996,2026-05-14,
cervezas-banda-nigran,Cervezas Banda,Nigrán,Cerveza artesana,"Cerveza artesana, IPA, lager, cerveza local","Rúa do Labrego, Parque Empresarial Porto do Molle 22 nave 5E, 36350 Nigrán, Pontevedra","Cervezas Banda es un productor local de Nigrán especializado en cerveza artesana, ipa, lager, cerveza local, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,604 08 40 61,,http://www.cervezasbanda.com/,,https://www.instagram.com/cervezasbanda/,https://www.google.com/maps/search/?api=1&query=Cervezas%20Banda%2C%20R%C3%BAa%20do%20Labrego%2C%20Parque%20Empresarial%20Porto%20do%20Molle%2022%20nave%205E%2C%2036350%20Nigr%C3%A1n%2C%20Pontevedra&query_place_id=ChIJCZRlRsOLJQ0Rz9oqTcXjCHM,42.1410831,-8.7876915,2026-05-14,
cerveza-menduina-cangas,Cerveza Menduiña,Cangas,Cerveza artesana,"Cerveza artesana, tostada, rubia, cerveza gallega","Rúa Estrada Darbo 16, 36949 Cangas, Pontevedra","Cerveza Menduiña es un productor local de Cangas especializado en cerveza artesana, tostada, rubia, cerveza gallega, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 30 32 33,,http://www.menduina.eu/,,https://www.instagram.com/cervezamenduina/,https://www.google.com/maps/search/?api=1&query=Cerveza%20Mendui%C3%B1a%2C%20R%C3%BAa%20Estrada%20Darbo%2016%2C%2036949%20Cangas%2C%20Pontevedra&query_place_id=ChIJ65nRRvlgLw0RO02fpfhRT48,42.2559718,-8.7987342,2026-05-14,
licores-pousa-lalin,Licores Pousa,Lalín,Licores,"Licores artesanos, crema de orujo, aguardiente","Rúa B 45, 36500 Lalín, Pontevedra","Licores Pousa es un productor local de Lalín especializado en licores artesanos, crema de orujo, aguardiente, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,607 29 42 07,,https://licorespousa.com/,,,https://www.google.com/maps/search/?api=1&query=Licores%20Pousa%2C%20R%C3%BAa%20B%2045%2C%2036500%20Lal%C3%ADn%2C%20Pontevedra&query_place_id=ChIJJ0c70TXHLw0Rw_lt6MQ9z4I,42.659124,-8.109747,2026-05-14,
pazo-de-valdomino-tomino,Pazo de Valdomiño,Tomiño,Licores,"Aguardiente, licores, destilados gallegos","Rúa Centinela 1, 36750 Goián, Tomiño, Pontevedra","Pazo de Valdomiño es un productor local de Tomiño especializado en aguardiente, licores, destilados gallegos, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 60 97 07,,https://www.pazovaldomino.es/,,,https://www.google.com/maps/search/?api=1&query=Pazo%20de%20Valdomi%C3%B1o%2C%20R%C3%BAa%20Centinela%201%2C%2036750%20Goi%C3%A1n%2C%20Tomi%C3%B1o%2C%20Pontevedra&query_place_id=ChIJVQ3icMuVJQ0RZh2ciSgeq7I,41.953204,-8.7664856,2026-05-14,
embutidos-lalinense-lalin,Embutidos Lalinense,Lalín,Carnes y embutidos,"Embutidos, cocido gallego, lacón","Rúa Luis González Taboada 19, 36500 Lalín, Pontevedra","Embutidos Lalinense es un productor local de Lalín especializado en embutidos, cocido gallego, lacón, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 79 21 58,,http://embutidoslalinense.com/,,,https://www.google.com/maps/search/?api=1&query=Embutidos%20Lalinense%2C%20R%C3%BAa%20Luis%20Gonz%C3%A1lez%20Taboada%2019%2C%2036500%20Lal%C3%ADn%2C%20Pontevedra&query_place_id=ChIJm5FVDjbHLw0R3sTQ8MSdqdU,42.6598071,-8.1112462,2026-05-14,
carnicas-anzo-lalin,Cárnicas Anzo,Lalín,Carnes y embutidos,"Carne de vacuno, porcino, elaborados cárnicos","Rúa da Ponte 81, 36500 Lalín, Pontevedra","Cárnicas Anzo es un productor local de Lalín especializado en carne de vacuno, porcino, elaborados cárnicos, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 78 08 54,,http://www.carnicasanzo.com/,,,https://www.google.com/maps/search/?api=1&query=C%C3%A1rnicas%20Anzo%2C%20R%C3%BAa%20da%20Ponte%2081%2C%2036500%20Lal%C3%ADn%2C%20Pontevedra&query_place_id=ChIJD-dyREbHLw0RJaILLC7Jpuc,42.6654333,-8.1160752,2026-05-14,
carnicas-pereiro-s-lalin,Cárnicas Pereiro's,Lalín,Carnes y embutidos,"Carne, embutidos, elaborados cárnicos","Donramiro s/n, 36500 Lalín, Pontevedra","Cárnicas Pereiro's es un productor local de Lalín especializado en carne, embutidos, elaborados cárnicos, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,886 30 87 68,,http://pereiros.es/,,https://www.instagram.com/emdeza_elaborado/,https://www.google.com/maps/search/?api=1&query=C%C3%A1rnicas%20Pereiro's%2C%20Donramiro%20s%2Fn%2C%2036500%20Lal%C3%ADn%2C%20Pontevedra&query_place_id=ChIJ8XozeKzALw0Rde3szKV8qJo,42.6503031,-8.1281882,2026-05-14,
os-do-resero-a-caniza,Os Do Resero,A Cañiza,Carnes y embutidos,"Jamón, embutidos, lacón, productos curados","Carretera Crecente Bajo, 36880 A Cañiza, Pontevedra","Os Do Resero es un productor local de A Cañiza especializado en jamón, embutidos, lacón, productos curados, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 65 24 31,,http://www.osdoresero.es/,,,https://www.google.com/maps/search/?api=1&query=Os%20Do%20Resero%2C%20Carretera%20Crecente%20Bajo%2C%2036880%20A%20Ca%C3%B1iza%2C%20Pontevedra&query_place_id=ChIJ326WdQhjJQ0Rw9R7jB2eLrQ,42.204231,-8.2666847,2026-05-14,
avicola-tratante-lalin,Avícola Tratante,Lalín,Huevos,"Huevos, ovoproductos, producción avícola","Unnamed Road, 36516 A Eirexa, Lalín, Pontevedra","Avícola Tratante es un productor local de Lalín especializado en huevos, ovoproductos, producción avícola, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 78 04 61,,http://avicolatratante.es/,,,https://www.google.com/maps/search/?api=1&query=Av%C3%ADcola%20Tratante%2C%20Unnamed%20Road%2C%2036516%20A%20Eirexa%2C%20Lal%C3%ADn%2C%20Pontevedra&query_place_id=ChIJDeR19XrBLw0RGq68fyHD1Xk,42.6268769,-8.056032,2026-05-14,
granxa-eo-dos-menecos-a-estrada,Granxa Eo dos Menecos,A Estrada,Huevos,"Huevos camperos, producción avícola, granja familiar","Santo André de Vea, 36676 A Estrada, Pontevedra","Granxa Eo dos Menecos es un productor local de A Estrada especializado en huevos camperos, producción avícola, granja familiar, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,636 49 54 90,,,,,https://www.google.com/maps/search/?api=1&query=Granxa%20Eo%20dos%20Menecos%2C%20Santo%20Andr%C3%A9%20de%20Vea%2C%2036676%20A%20Estrada%2C%20Pontevedra&query_place_id=ChIJfRwGsMQALw0RdHt2Ca6EYhQ,42.6986753,-8.5438798,2026-05-14,
hifas-da-terra-pontevedra,Hifas da Terra,Pontevedra,Aromáticas y condimentos,"Setas ecológicas, micología, alimentos funcionales","Calle Portamuiños 7, 36154 Pontevedra","Hifas da Terra es un productor local de Pontevedra especializado en setas ecológicas, micología, alimentos funcionales, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 86 10 87,,http://www.hifasdaterra.com/,,https://www.instagram.com/hifasdaterra/,https://www.google.com/maps/search/?api=1&query=Hifas%20da%20Terra%2C%20Calle%20Portamui%C3%B1os%207%2C%2036154%20Pontevedra&query_place_id=ChIJXV87BzdxLw0Rv8nRX3zaVCU,42.4321838,-8.5783391,2026-05-14,
late-y-late-chocolate-pontevedra,Late & Late Chocolate,Pontevedra,Chocolate,"Chocolate bean to bar, tabletas, cacao","Rúa da Oliva 14, 36001 Pontevedra","Late & Late Chocolate es un productor local de Pontevedra especializado en chocolate bean to bar, tabletas, cacao, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,623 06 62 42,,https://lateylate.com/,,https://www.instagram.com/lateylatechocolate/,https://www.google.com/maps/search/?api=1&query=Late%20%26%20Late%20Chocolate%2C%20R%C3%BAa%20da%20Oliva%2014%2C%2036001%20Pontevedra&query_place_id=ChIJ2d1bYM9xLw0RBuTRp-eIk8k,42.4302147,-8.6449851,2026-05-14,
maison-sucree-vigo,Maison Sucrée,Vigo,Chocolate,"Bombones, pastelería fina, chocolate","Rúa de Eduardo Iglesias 10 puerta 2, 36202 Vigo, Pontevedra","Maison Sucrée es un productor local de Vigo especializado en bombones, pastelería fina, chocolate, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,637 03 58 00,,,,,https://www.google.com/maps/search/?api=1&query=Maison%20Sucr%C3%A9e%2C%20R%C3%BAa%20de%20Eduardo%20Iglesias%2010%20puerta%202%2C%2036202%20Vigo%2C%20Pontevedra&query_place_id=ChIJ29rcYBVjLw0R1BtsA_BOw4s,42.2359524,-8.7228395,2026-05-14,
heladeria-capri-vigo-vigo,Heladería Capri Vigo,Vigo,Helados,"Helados artesanos, sorbetes, postres fríos","Praza de Compostela 36, 36201 Vigo, Pontevedra","Heladería Capri Vigo es un productor local de Vigo especializado en helados artesanos, sorbetes, postres fríos, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 43 20 70,,,,,https://www.google.com/maps/search/?api=1&query=Helader%C3%ADa%20Capri%20Vigo%2C%20Praza%20de%20Compostela%2036%2C%2036201%20Vigo%2C%20Pontevedra&query_place_id=ChIJYcASO0BiLw0RfAnbD2GSQEQ,42.2392929,-8.7243177,2026-05-14,
bico-de-xeado-pontevedra-pontevedra,Bico de Xeado Pontevedra,Pontevedra,Helados,"Helados de leche gallega, sorbetes, postres","Rúa Michelena 7, 36001 Pontevedra","Bico de Xeado Pontevedra es un productor local de Pontevedra especializado en helados de leche gallega, sorbetes, postres, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,678 75 75 48,,http://www.bicodexeado.es/,https://www.facebook.com/BICOdexeado/,https://www.instagram.com/bicodexeado/,https://www.google.com/maps/search/?api=1&query=Bico%20de%20Xeado%20Pontevedra%2C%20R%C3%BAa%20Michelena%207%2C%2036001%20Pontevedra&query_place_id=ChIJTRxoZ89xLw0RLGFi8bVaHM8,42.4310138,-8.6450674,2026-05-14,
teareeiro-pontevedra,TéAreeiro,Pontevedra,Aromáticas y condimentos,"Té gallego, camelia sinensis, infusiones","Subida a la Robleda s/n, 36153 Pontevedra","TéAreeiro es un productor local de Pontevedra especializado en té gallego, camelia sinensis, infusiones, integrado en la oferta agroalimentaria de proximidad de la provincia de Pontevedra.",Consultar web o venta directa,986 84 14 91,,https://areeiro.depo.gal/,,,https://www.google.com/maps/search/?api=1&query=T%C3%A9Areeiro%2C%20Subida%20a%20la%20Robleda%20s%2Fn%2C%2036153%20Pontevedra&query_place_id=ChIJT5YvYcRvLw0Rxzi5cHRv13E,42.4058166,-8.6728175,2026-05-14,
